EmployeeID,Name,Department,Role,Privilege,InheritedRole,Manager,Salary,JoiningDate
User4635,Employee4635,HR,Executive,manage_hiring,Officer,User904,48492,2002-01-29
User4636,Employee4636,IT,Analyst,access_database,,User3868,119222,2020-03-24
User4637,Employee4637,Marketing,Manager,approve_expense,Assistant,User267,39843,2015-10-08
User4638,Employee4638,Sales,Executive,access_database,,User4434,129051,2012-11-13
User4639,Employee4639,Operations,Analyst,access_database,,,72340,2020-10-30
User4640,Employee4640,Sales,Assistant,manage_hiring,,User2731,65733,2019-11-06
User4641,Employee4641,Operations,Director,access_database,,User2102,58608,2010-07-22
User4642,Employee4642,Finance,Officer,approve_expense,,User686,105325,2021-03-14
User4643,Employee4643,Admin,Clerk,authorize_contracts,Executive,User88,38202,2012-08-07
User4644,Employee4644,Marketing,Manager,access_database,,User2556,87364,2009-05-08
User4645,Employee4645,Marketing,Manager,access_database,,User975,118952,2009-08-20
User4646,Employee4646,Operations,Manager,view_salary,,,149224,2013-08-02
User4647,Employee4647,Admin,Executive,access_database,,,133127,2011-02-16
User4648,Employee4648,Legal,Director,view_salary,Clerk,,83904,2019-11-30
User4649,Employee4649,Finance,Director,manage_hiring,,User3133,125737,2012-01-15
User4650,Employee4650,Sales,Auditor,view_salary,Assistant,,146459,2018-10-31
User4651,Employee4651,Marketing,Executive,access_database,,User4133,134703,2011-12-10
User4652,Employee4652,Finance,Assistant,access_database,,User979,122286,2018-05-21
User4653,Employee4653,Marketing,Auditor,authorize_contracts,,,105782,2008-06-16
User4654,Employee4654,Legal,Manager,manage_hiring,,User871,63653,2004-02-15
User4655,Employee4655,Sales,Auditor,access_database,,User409,141708,2018-10-18
User4656,Employee4656,Legal,Manager,authorize_contracts,,User4342,45807,2009-02-14
User4657,Employee4657,Legal,Auditor,authorize_contracts,,User654,41002,2006-06-29
User4658,Employee4658,Operations,Assistant,access_database,,User2332,98272,2017-03-25
User4659,Employee4659,Operations,Officer,approve_expense,,User4677,149673,2020-12-09
User4660,Employee4660,IT,Assistant,view_salary,Assistant,User4089,128121,2004-04-20
User4661,Employee4661,Operations,Assistant,view_salary,,User2002,92987,2009-02-09
User4662,Employee4662,HR,Auditor,authorize_contracts,,User950,82639,2005-01-04
User4663,Employee4663,IT,Auditor,view_salary,,User832,67039,2004-09-04
User4664,Employee4664,Marketing,Officer,authorize_contracts,,User2536,74971,2010-09-14
User4665,Employee4665,Admin,Analyst,manage_hiring,,User1149,121454,2010-10-05
User4666,Employee4666,HR,Manager,access_database,Analyst,,57961,2001-10-28
User4667,Employee4667,Legal,Manager,view_salary,,,91906,2015-03-10
User4668,Employee4668,Admin,Executive,approve_expense,,User1958,82511,2014-04-07
User4669,Employee4669,Admin,Auditor,manage_hiring,,User817,81073,2013-05-29
User4670,Employee4670,Operations,Clerk,approve_expense,,User4049,62567,2004-02-22
User4671,Employee4671,Finance,Assistant,manage_hiring,Officer,User4087,103407,2012-01-25
User4672,Employee4672,HR,Manager,manage_hiring,Manager,User2145,136193,2012-06-24
User4673,Employee4673,Legal,Assistant,view_salary,,User3389,118906,2019-06-13
User4674,Employee4674,Sales,Analyst,view_salary,Officer,User1396,139112,2006-09-01
User4675,Employee4675,Finance,Officer,access_database,,User1284,114287,2005-01-28
User4676,Employee4676,Legal,Clerk,authorize_contracts,,,35910,2014-09-04
User4677,Employee4677,Legal,Executive,approve_expense,,User505,41722,2004-02-10
User4678,Employee4678,Admin,Manager,authorize_contracts,,User4062,51761,2008-07-08
User4679,Employee4679,IT,Executive,view_salary,,,40222,2020-10-05
User4680,Employee4680,Marketing,Manager,access_database,Auditor,,102072,2000-08-25
User4681,Employee4681,Legal,Officer,authorize_contracts,,User1942,64776,2017-03-24
User4682,Employee4682,Operations,Director,approve_expense,,User3427,117009,2012-04-24
User4683,Employee4683,Finance,Assistant,approve_expense,,User3979,67061,2017-08-02
User4684,Employee4684,Finance,Clerk,authorize_contracts,,User3092,59467,2001-01-14
User4685,Employee4685,Sales,Auditor,view_salary,,User3727,85502,2018-06-04
User4686,Employee4686,HR,Assistant,authorize_contracts,,User2787,138687,2010-05-02
User4687,Employee4687,Legal,Director,manage_hiring,,User2159,146884,2019-07-13
User4688,Employee4688,Legal,Assistant,approve_expense,Manager,User797,102756,2019-12-31
User4689,Employee4689,Sales,Manager,authorize_contracts,Auditor,User2369,137627,2007-09-25
User4690,Employee4690,IT,Assistant,approve_expense,,,83806,2008-12-11
User4691,Employee4691,Operations,Clerk,access_database,Officer,User2881,88468,2008-06-01
User4692,Employee4692,IT,Manager,authorize_contracts,,,149035,2010-06-16
User4693,Employee4693,Finance,Auditor,access_database,,,121091,2007-09-05
User4694,Employee4694,Operations,Clerk,view_salary,,User3329,79264,2018-07-14
User4695,Employee4695,Sales,Assistant,manage_hiring,Manager,,146036,2008-08-24
User4696,Employee4696,IT,Auditor,approve_expense,,User4732,122494,2002-05-25
User4697,Employee4697,Sales,Executive,view_salary,,User1535,119476,2008-11-25
User4698,Employee4698,IT,Clerk,manage_hiring,Auditor,,45216,2018-01-09
User4699,Employee4699,Admin,Officer,view_salary,Manager,User3459,85606,2005-06-23
User4700,Employee4700,Operations,Director,approve_expense,,User3956,101386,2007-06-30
User4701,Employee4701,Operations,Executive,approve_expense,Director,,52721,2013-11-06
User4702,Employee4702,HR,Analyst,manage_hiring,,User4070,74279,2013-12-14
User4703,Employee4703,Marketing,Analyst,authorize_contracts,,User1843,71797,2015-09-06
User4704,Employee4704,Admin,Analyst,view_salary,,,79812,2004-09-04
User4705,Employee4705,Finance,Clerk,approve_expense,,User1825,140370,2002-11-05
User4706,Employee4706,Operations,Officer,approve_expense,,,65425,2005-03-22
User4707,Employee4707,Marketing,Auditor,view_salary,,User2212,120680,2012-12-21
User4708,Employee4708,Legal,Manager,view_salary,,User2280,122807,2004-09-12
User4709,Employee4709,HR,Auditor,authorize_contracts,,User4107,92441,2008-02-24
User4710,Employee4710,Legal,Auditor,view_salary,,User595,58002,2021-08-20
User4711,Employee4711,Admin,Executive,access_database,,User2208,130980,2019-01-28
User4712,Employee4712,IT,Executive,manage_hiring,,User3219,66399,2007-10-09
User4713,Employee4713,Sales,Executive,access_database,,User2502,96405,2017-09-02
User4714,Employee4714,Operations,Executive,access_database,Auditor,User1394,134696,2001-10-04
User4715,Employee4715,Finance,Executive,authorize_contracts,,User1841,129346,2020-03-23
User4716,Employee4716,IT,Analyst,manage_hiring,,,69325,2018-06-08
User4717,Employee4717,Finance,Assistant,authorize_contracts,,User2310,105772,2005-04-03
User4718,Employee4718,Legal,Officer,approve_expense,Clerk,User701,147040,2013-08-25
User4719,Employee4719,Sales,Auditor,view_salary,,,100033,2002-05-01
User4720,Employee4720,Legal,Assistant,authorize_contracts,,,100090,2011-01-17
User4721,Employee4721,Sales,Officer,approve_expense,Executive,User1584,67286,2008-09-17
User4722,Employee4722,IT,Officer,authorize_contracts,,User1729,121992,2013-10-29
User4723,Employee4723,IT,Director,authorize_contracts,,User1469,56223,2016-02-23
User4724,Employee4724,Marketing,Officer,approve_expense,,User471,80634,2014-01-16
User4725,Employee4725,Admin,Manager,access_database,,,120107,2001-10-27
User4726,Employee4726,Operations,Auditor,manage_hiring,,User4191,91322,2003-01-16
User4727,Employee4727,IT,Analyst,view_salary,,User75,139780,2010-12-06
User4728,Employee4728,HR,Assistant,access_database,,User1231,97502,2012-12-08
User4729,Employee4729,IT,Manager,authorize_contracts,,User4118,69289,2018-03-23
User4730,Employee4730,Operations,Officer,access_database,,,139243,2002-09-08
User4731,Employee4731,HR,Assistant,view_salary,,User3868,41163,2001-12-03
User4732,Employee4732,Sales,Analyst,manage_hiring,,,89254,2011-06-06
User4733,Employee4733,Marketing,Assistant,authorize_contracts,,User2409,87621,2017-12-16
User4734,Employee4734,IT,Analyst,manage_hiring,,,129084,2003-05-13
User4735,Employee4735,HR,Manager,authorize_contracts,,,126767,2013-08-05
User4736,Employee4736,Sales,Executive,manage_hiring,Analyst,User4042,34798,2005-11-07
User4737,Employee4737,Legal,Manager,view_salary,Officer,User1814,41102,2010-03-27
User4738,Employee4738,Marketing,Executive,manage_hiring,,User1205,84211,2014-03-04
User4739,Employee4739,Finance,Auditor,view_salary,,User2233,77802,2003-04-15
User4740,Employee4740,Finance,Executive,approve_expense,,User1146,81515,2016-11-18
User4741,Employee4741,Operations,Officer,access_database,,User666,96705,2013-08-04
User4742,Employee4742,Sales,Analyst,authorize_contracts,,User2887,107154,2000-12-24
User4743,Employee4743,Sales,Assistant,access_database,Officer,,42377,2007-02-27
User4744,Employee4744,Marketing,Clerk,manage_hiring,Assistant,,95631,2017-01-15
User4745,Employee4745,Legal,Director,manage_hiring,Executive,User1795,81393,2000-08-01
User4746,Employee4746,IT,Clerk,manage_hiring,Director,User3986,80895,2005-05-02
User4747,Employee4747,Operations,Clerk,access_database,,,68790,2018-08-08
User4748,Employee4748,Operations,Executive,access_database,,User4211,115984,2013-10-25
User4749,Employee4749,Finance,Analyst,view_salary,,User580,101246,2004-01-08
User4750,Employee4750,Marketing,Executive,access_database,,User3230,68762,2010-12-08
User4751,Employee4751,IT,Officer,view_salary,,User2846,123811,2006-11-17
User4752,Employee4752,Marketing,Executive,authorize_contracts,,User3041,74186,2004-10-29
User4753,Employee4753,Sales,Analyst,access_database,Assistant,User3484,107239,2012-03-09
User4754,Employee4754,Operations,Officer,approve_expense,,User3359,131736,2015-11-15
User4755,Employee4755,Operations,Clerk,manage_hiring,,User4504,71803,2020-12-22
User4756,Employee4756,HR,Analyst,authorize_contracts,Officer,User3605,87768,2007-07-08
User4757,Employee4757,HR,Director,manage_hiring,,,33557,2000-11-09
User4758,Employee4758,Operations,Auditor,access_database,Manager,,141973,2021-10-23
User4759,Employee4759,IT,Clerk,authorize_contracts,Manager,User833,30728,2013-09-20
User4760,Employee4760,Marketing,Executive,authorize_contracts,,,106855,2002-05-01
User4761,Employee4761,Sales,Analyst,access_database,,,32020,2000-05-30
User4762,Employee4762,Legal,Executive,manage_hiring,Director,User3780,62420,2011-06-25
User4763,Employee4763,Admin,Analyst,manage_hiring,,User1302,41676,2020-04-12
User4764,Employee4764,Admin,Officer,approve_expense,Assistant,,47459,2013-10-26
User4765,Employee4765,Sales,Analyst,authorize_contracts,,User2594,122459,2008-02-08
User4766,Employee4766,Operations,Auditor,manage_hiring,,,54187,2003-01-16
User4767,Employee4767,Operations,Assistant,manage_hiring,,User2246,39782,2008-06-09
User4768,Employee4768,Finance,Manager,access_database,,,44614,2016-10-06
User4769,Employee4769,Legal,Director,manage_hiring,,,90326,2019-09-13
User4770,Employee4770,Finance,Manager,manage_hiring,,User4958,122788,2002-04-02
User4771,Employee4771,IT,Clerk,access_database,Assistant,User4039,130212,2006-04-16
User4772,Employee4772,Admin,Clerk,manage_hiring,,User3079,43231,2002-06-29
User4773,Employee4773,IT,Manager,authorize_contracts,,User1868,118416,2007-05-18
User4774,Employee4774,Operations,Auditor,access_database,,User278,83350,2018-02-19
User4775,Employee4775,Admin,Manager,authorize_contracts,,User143,81220,2003-11-28
User4776,Employee4776,Marketing,Director,approve_expense,,User2135,55472,2020-06-16
User4777,Employee4777,IT,Clerk,authorize_contracts,,User3017,37849,2018-05-06
User4778,Employee4778,Marketing,Clerk,manage_hiring,,,146853,2003-08-03
User4779,Employee4779,Finance,Auditor,approve_expense,,,115519,2000-12-12
User4780,Employee4780,Marketing,Manager,approve_expense,,User3533,143342,2005-03-31
User4781,Employee4781,Sales,Analyst,access_database,,User209,85726,2007-05-15
User4782,Employee4782,Finance,Analyst,authorize_contracts,,,84496,2019-12-18
User4783,Employee4783,Marketing,Clerk,manage_hiring,,,125591,2004-04-21
User4784,Employee4784,Sales,Auditor,access_database,,User4591,110818,2008-03-07
User4785,Employee4785,Marketing,Assistant,access_database,,User3196,102919,2016-07-17
User4786,Employee4786,Legal,Assistant,view_salary,,,125208,2020-09-11
User4787,Employee4787,Legal,Officer,authorize_contracts,,User1479,57834,2006-03-19
User4788,Employee4788,Sales,Assistant,access_database,Officer,,130839,2003-04-27
User4789,Employee4789,IT,Executive,authorize_contracts,,,137653,2018-05-26
User4790,Employee4790,Legal,Director,manage_hiring,,User45,61222,2005-12-21
User4791,Employee4791,IT,Assistant,authorize_contracts,,User3708,36917,2015-01-31
User4792,Employee4792,HR,Executive,approve_expense,,,68044,2003-10-13
User4793,Employee4793,Admin,Auditor,access_database,Auditor,User597,42521,2018-07-02
User4794,Employee4794,Marketing,Auditor,view_salary,,User3098,30423,2017-05-27
User4795,Employee4795,Admin,Clerk,approve_expense,,,36731,2002-07-30
User4796,Employee4796,IT,Assistant,manage_hiring,,User879,139723,2018-06-20
User4797,Employee4797,Sales,Clerk,authorize_contracts,Clerk,User332,83246,2003-07-14
User4798,Employee4798,Sales,Clerk,approve_expense,,User1081,101998,2000-11-14
User4799,Employee4799,Legal,Officer,view_salary,Auditor,,47521,2009-09-15
User4800,Employee4800,Admin,Analyst,approve_expense,,,56757,2016-11-30
User4801,Employee4801,Legal,Officer,approve_expense,,User2792,126080,2003-02-05
User4802,Employee4802,Legal,Officer,manage_hiring,,User4448,99829,2014-06-08
User4803,Employee4803,Admin,Clerk,authorize_contracts,,User4257,125923,2000-10-03
User4804,Employee4804,Admin,Assistant,authorize_contracts,Executive,,103807,2000-12-16
User4805,Employee4805,Sales,Manager,view_salary,,User2691,93875,2013-01-09
User4806,Employee4806,Finance,Clerk,approve_expense,,User2086,143410,2000-03-09
User4807,Employee4807,Legal,Assistant,access_database,,User4764,80095,2014-06-20
User4808,Employee4808,HR,Manager,authorize_contracts,,User4109,140568,2000-05-19
User4809,Employee4809,IT,Executive,view_salary,,User3603,31835,2002-07-01
User4810,Employee4810,Sales,Executive,access_database,,User4306,101702,2016-04-18
User4811,Employee4811,Marketing,Officer,authorize_contracts,,User2733,52029,2013-05-17
User4812,Employee4812,Finance,Officer,manage_hiring,,,131387,2011-10-16
User4813,Employee4813,Operations,Officer,view_salary,,,31255,2005-08-07
User4814,Employee4814,Legal,Officer,view_salary,,,132116,2007-04-08
User4815,Employee4815,Admin,Clerk,access_database,,User4832,61361,2005-10-13
User4816,Employee4816,Admin,Officer,access_database,,User2528,112955,2010-08-01
User4817,Employee4817,Legal,Analyst,authorize_contracts,,User4801,144154,2013-10-31
User4818,Employee4818,Admin,Executive,manage_hiring,Manager,,55989,2020-05-14
User4819,Employee4819,HR,Clerk,approve_expense,,,73934,2001-03-08
User4820,Employee4820,HR,Assistant,authorize_contracts,Manager,User3783,53080,2000-03-30
User4821,Employee4821,Legal,Director,view_salary,Assistant,User33,147784,2010-12-03
User4822,Employee4822,Legal,Officer,view_salary,,User1066,120352,2016-10-12
User4823,Employee4823,Sales,Officer,access_database,Clerk,User4605,110339,2018-10-23
User4824,Employee4824,Finance,Officer,approve_expense,Clerk,,88999,2002-03-23
User4825,Employee4825,IT,Assistant,approve_expense,,User3364,145583,2020-01-06
User4826,Employee4826,Admin,Officer,manage_hiring,,User3952,61070,2017-09-11
User4827,Employee4827,Finance,Assistant,authorize_contracts,,User4605,72378,2005-02-23
User4828,Employee4828,Legal,Manager,access_database,Executive,User546,73066,2007-01-31
User4829,Employee4829,Marketing,Director,manage_hiring,,,74194,2005-07-18
User4830,Employee4830,Operations,Director,approve_expense,,,147983,2019-12-23
User4831,Employee4831,Admin,Officer,manage_hiring,,User2614,47267,2004-02-17
User4832,Employee4832,Finance,Director,access_database,Analyst,User3117,139846,2021-06-27
User4833,Employee4833,HR,Analyst,manage_hiring,,User696,67586,2006-01-07
User4834,Employee4834,Finance,Clerk,view_salary,,User2167,131008,2020-01-21
User4835,Employee4835,HR,Auditor,view_salary,,User719,125712,2004-04-28
User4836,Employee4836,Marketing,Assistant,approve_expense,,,94846,2019-06-18
User4837,Employee4837,IT,Assistant,authorize_contracts,,User2065,40919,2020-05-11
